2,1,0.881435
2,2,0.900534
2,3,0.906033
2,4,0.909732
2,5,0.912284
2,6,0.914898
2,7,0.917081
2,8,0.918980
2,9,0.919917
2,10,0.921741
2,11,0.922666
2,12,0.924232
2,13,0.925157
2,14,0.925934
2,15,0.926600
