2,1,0.340640
2,2,0.286280
2,3,0.257979
2,4,0.243064
2,5,0.233385
2,6,0.225488
2,7,0.219844
2,8,0.215235
2,9,0.211490
2,10,0.207633
2,11,0.205149
2,12,0.202815
2,13,0.200207
2,14,0.198149
2,15,0.196541
