2,1,0.331947
2,2,0.297390
2,3,0.283470
2,4,0.272205
2,5,0.261512
2,6,0.250038
2,7,0.237714
2,8,0.229644
2,9,0.235217
2,10,0.239339
2,11,0.227061
2,12,0.223158
2,13,0.224027
2,14,0.220667
2,15,0.249498
