2,1,0.888057
2,2,0.898349
2,3,0.902298
2,4,0.904898
2,5,0.907369
2,6,0.910389
2,7,0.914543
2,8,0.917229
2,9,0.913831
2,10,0.914349
2,11,0.915870
2,12,0.919064
2,13,0.918880
2,14,0.920542
2,15,0.911317
