2,1,0.894295
2,2,0.904640
2,3,0.907451
2,4,0.909757
2,5,0.911582
2,6,0.913024
2,7,0.914072
2,8,0.915157
2,9,0.915996
2,10,0.917241
2,11,0.918166
2,12,0.918733
2,13,0.919263
2,14,0.919744
2,15,0.920484
